category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,direction,num_layers,hidden_dim,path
semantic_framing,SEMANTIC FRAMING,semantic_framing__incentive_perspective__norm_perspective,incentive perspective vs norm perspective,incentive perspective,norm perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__incentive_perspective__norm_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_impact_perspective__system_impact_perspective,individual-impact perspective vs system-impact perspective,individual-impact perspective,system-impact perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__individual_impact_perspective__system_impact_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_impact_perspective__system_impact_perspective,individual-impact perspective vs system-impact perspective,individual-impact perspective,system-impact perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__individual_impact_perspective__system_impact_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_impact_perspective__system_impact_perspective,individual-impact perspective vs system-impact perspective,individual-impact perspective,system-impact perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__individual_impact_perspective__system_impact_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_impact_perspective__system_impact_perspective,individual-impact perspective vs system-impact perspective,individual-impact perspective,system-impact perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__individual_impact_perspective__system_impact_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_perspective__societal_perspective,individual perspective vs societal perspective,individual perspective,societal perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__individual_perspective__societal_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_perspective__societal_perspective,individual perspective vs societal perspective,individual perspective,societal perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__individual_perspective__societal_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_perspective__societal_perspective,individual perspective vs societal perspective,individual perspective,societal perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__individual_perspective__societal_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__individual_perspective__societal_perspective,individual perspective vs societal perspective,individual perspective,societal perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__individual_perspective__societal_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,innovation-benefit perspective vs innovation-risk perspective,innovation-benefit perspective,innovation-risk perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__innovation_benefit_perspective__innovation_risk_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,innovation-benefit perspective vs innovation-risk perspective,innovation-benefit perspective,innovation-risk perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__innovation_benefit_perspective__innovation_risk_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,innovation-benefit perspective vs innovation-risk perspective,innovation-benefit perspective,innovation-risk perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__innovation_benefit_perspective__innovation_risk_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_benefit_perspective__innovation_risk_perspective,innovation-benefit perspective vs innovation-risk perspective,innovation-benefit perspective,innovation-risk perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__innovation_benefit_perspective__innovation_risk_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_perspective__regulation_perspective,innovation perspective vs regulation perspective,innovation perspective,regulation perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__innovation_perspective__regulation_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_perspective__regulation_perspective,innovation perspective vs regulation perspective,innovation perspective,regulation perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__innovation_perspective__regulation_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_perspective__regulation_perspective,innovation perspective vs regulation perspective,innovation perspective,regulation perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__innovation_perspective__regulation_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__innovation_perspective__regulation_perspective,innovation perspective vs regulation perspective,innovation perspective,regulation perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__innovation_perspective__regulation_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__local_perspective__global_perspective,local perspective vs global perspective,local perspective,global perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__local_perspective__global_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__local_perspective__global_perspective,local perspective vs global perspective,local perspective,global perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__local_perspective__global_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__local_perspective__global_perspective,local perspective vs global perspective,local perspective,global perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__local_perspective__global_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__local_perspective__global_perspective,local perspective vs global perspective,local perspective,global perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__local_perspective__global_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__logic_perspective__empathy_perspective,logic perspective vs empathy perspective,logic perspective,empathy perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__logic_perspective__empathy_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__logic_perspective__empathy_perspective,logic perspective vs empathy perspective,logic perspective,empathy perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__logic_perspective__empathy_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__logic_perspective__empathy_perspective,logic perspective vs empathy perspective,logic perspective,empathy perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__logic_perspective__empathy_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__logic_perspective__empathy_perspective,logic perspective vs empathy perspective,logic perspective,empathy perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__logic_perspective__empathy_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__mechanistic_perspective__holistic_perspective,mechanistic perspective vs holistic perspective,mechanistic perspective,holistic perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__mechanistic_perspective__holistic_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__mechanistic_perspective__holistic_perspective,mechanistic perspective vs holistic perspective,mechanistic perspective,holistic perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__mechanistic_perspective__holistic_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__mechanistic_perspective__holistic_perspective,mechanistic perspective vs holistic perspective,mechanistic perspective,holistic perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__mechanistic_perspective__holistic_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__mechanistic_perspective__holistic_perspective,mechanistic perspective vs holistic perspective,mechanistic perspective,holistic perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__mechanistic_perspective__holistic_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__micro_level_perspective__macro_level_perspective,micro-level perspective vs macro-level perspective,micro-level perspective,macro-level perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__micro_level_perspective__macro_level_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__micro_level_perspective__macro_level_perspective,micro-level perspective vs macro-level perspective,micro-level perspective,macro-level perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__micro_level_perspective__macro_level_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__micro_level_perspective__macro_level_perspective,micro-level perspective vs macro-level perspective,micro-level perspective,macro-level perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__micro_level_perspective__macro_level_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__micro_level_perspective__macro_level_perspective,micro-level perspective vs macro-level perspective,micro-level perspective,macro-level perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__micro_level_perspective__macro_level_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__operational_perspective__strategic_perspective,operational perspective vs strategic perspective,operational perspective,strategic perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__operational_perspective__strategic_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__operational_perspective__strategic_perspective,operational perspective vs strategic perspective,operational perspective,strategic perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__operational_perspective__strategic_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__operational_perspective__strategic_perspective,operational perspective vs strategic perspective,operational perspective,strategic perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__operational_perspective__strategic_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__operational_perspective__strategic_perspective,operational perspective vs strategic perspective,operational perspective,strategic perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__operational_perspective__strategic_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__resilience_perspective,optimization perspective vs resilience perspective,optimization perspective,resilience perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__optimization_perspective__resilience_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__resilience_perspective,optimization perspective vs resilience perspective,optimization perspective,resilience perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__optimization_perspective__resilience_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__resilience_perspective,optimization perspective vs resilience perspective,optimization perspective,resilience perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__optimization_perspective__resilience_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__resilience_perspective,optimization perspective vs resilience perspective,optimization perspective,resilience perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__optimization_perspective__resilience_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__satisficing_perspective,optimization perspective vs satisficing perspective,optimization perspective,satisficing perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__optimization_perspective__satisficing_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__satisficing_perspective,optimization perspective vs satisficing perspective,optimization perspective,satisficing perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__optimization_perspective__satisficing_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__satisficing_perspective,optimization perspective vs satisficing perspective,optimization perspective,satisficing perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__optimization_perspective__satisficing_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__optimization_perspective__satisficing_perspective,optimization perspective vs satisficing perspective,optimization perspective,satisficing perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__optimization_perspective__satisficing_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__output_perspective__process_perspective,output perspective vs process perspective,output perspective,process perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__output_perspective__process_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__output_perspective__process_perspective,output perspective vs process perspective,output perspective,process perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__output_perspective__process_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__output_perspective__process_perspective,output perspective vs process perspective,output perspective,process perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__output_perspective__process_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__output_perspective__process_perspective,output perspective vs process perspective,output perspective,process perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__output_perspective__process_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_metric_perspective__well_being_perspective,performance-metric perspective vs well-being perspective,performance-metric perspective,well-being perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__performance_metric_perspective__well_being_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_metric_perspective__well_being_perspective,performance-metric perspective vs well-being perspective,performance-metric perspective,well-being perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__performance_metric_perspective__well_being_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_metric_perspective__well_being_perspective,performance-metric perspective vs well-being perspective,performance-metric perspective,well-being perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__performance_metric_perspective__well_being_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_metric_perspective__well_being_perspective,performance-metric perspective vs well-being perspective,performance-metric perspective,well-being perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__performance_metric_perspective__well_being_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_perspective__safety_perspective,performance perspective vs safety perspective,performance perspective,safety perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__performance_perspective__safety_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_perspective__safety_perspective,performance perspective vs safety perspective,performance perspective,safety perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__performance_perspective__safety_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_perspective__safety_perspective,performance perspective vs safety perspective,performance perspective,safety perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__performance_perspective__safety_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__performance_perspective__safety_perspective,performance perspective vs safety perspective,performance perspective,safety perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__performance_perspective__safety_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__practical_perspective__theoretical_perspective,practical perspective vs theoretical perspective,practical perspective,theoretical perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__practical_perspective__theoretical_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__practical_perspective__theoretical_perspective,practical perspective vs theoretical perspective,practical perspective,theoretical perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__practical_perspective__theoretical_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__practical_perspective__theoretical_perspective,practical perspective vs theoretical perspective,practical perspective,theoretical perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__practical_perspective__theoretical_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__practical_perspective__theoretical_perspective,practical perspective vs theoretical perspective,practical perspective,theoretical perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__practical_perspective__theoretical_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__precision_perspective__robustness_perspective,precision perspective vs robustness perspective,precision perspective,robustness perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__precision_perspective__robustness_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__precision_perspective__robustness_perspective,precision perspective vs robustness perspective,precision perspective,robustness perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__precision_perspective__robustness_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__precision_perspective__robustness_perspective,precision perspective vs robustness perspective,precision perspective,robustness perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__precision_perspective__robustness_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__precision_perspective__robustness_perspective,precision perspective vs robustness perspective,precision perspective,robustness perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__precision_perspective__robustness_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__prediction_perspective__explanation_perspective,prediction perspective vs explanation perspective,prediction perspective,explanation perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__prediction_perspective__explanation_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__prediction_perspective__explanation_perspective,prediction perspective vs explanation perspective,prediction perspective,explanation perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__prediction_perspective__explanation_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__prediction_perspective__explanation_perspective,prediction perspective vs explanation perspective,prediction perspective,explanation perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__prediction_perspective__explanation_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__prediction_perspective__explanation_perspective,prediction perspective vs explanation perspective,prediction perspective,explanation perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__prediction_perspective__explanation_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__problem_perspective__solution_perspective,problem perspective vs solution perspective,problem perspective,solution perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__problem_perspective__solution_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__problem_perspective__solution_perspective,problem perspective vs solution perspective,problem perspective,solution perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__problem_perspective__solution_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__problem_perspective__solution_perspective,problem perspective vs solution perspective,problem perspective,solution perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__problem_perspective__solution_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__problem_perspective__solution_perspective,problem perspective vs solution perspective,problem perspective,solution perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__problem_perspective__solution_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__process_perspective__outcome_perspective,process perspective vs outcome perspective,process perspective,outcome perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__process_perspective__outcome_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__process_perspective__outcome_perspective,process perspective vs outcome perspective,process perspective,outcome perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__process_perspective__outcome_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__process_perspective__outcome_perspective,process perspective vs outcome perspective,process perspective,outcome perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__process_perspective__outcome_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__process_perspective__outcome_perspective,process perspective vs outcome perspective,process perspective,outcome perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__process_perspective__outcome_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__producer_perspective__consumer_perspective,producer perspective vs consumer perspective,producer perspective,consumer perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__producer_perspective__consumer_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__producer_perspective__consumer_perspective,producer perspective vs consumer perspective,producer perspective,consumer perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__producer_perspective__consumer_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__producer_perspective__consumer_perspective,producer perspective vs consumer perspective,producer perspective,consumer perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__producer_perspective__consumer_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__producer_perspective__consumer_perspective,producer perspective vs consumer perspective,producer perspective,consumer perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__producer_perspective__consumer_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__quantitative_perspective__qualitative_perspective,quantitative perspective vs qualitative perspective,quantitative perspective,qualitative perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__quantitative_perspective__qualitative_perspective/base_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__quantitative_perspective__qualitative_perspective,quantitative perspective vs qualitative perspective,quantitative perspective,qualitative perspective,base_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__quantitative_perspective__qualitative_perspective/base_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__quantitative_perspective__qualitative_perspective,quantitative perspective vs qualitative perspective,quantitative perspective,qualitative perspective,neg_to_pos,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__quantitative_perspective__qualitative_perspective/neg_to_pos.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__quantitative_perspective__qualitative_perspective,quantitative perspective vs qualitative perspective,quantitative perspective,qualitative perspective,pos_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__quantitative_perspective__qualitative_perspective/pos_to_neg.npy
semantic_framing,SEMANTIC FRAMING,semantic_framing__resource_allocation_perspective__value_distribution_perspective,resource-allocation perspective vs value-distribution perspective,resource-allocation perspective,value-distribution perspective,base_to_neg,35,2048,contrastive_hidden_states/data/steering_vectors/Qwen2.5-3B-Instruct/semantic_framing/semantic_framing__resource_allocation_perspective__value_distribution_perspective/base_to_neg.npy
